content,content_source,source_id,sentiment_label,auto_related
买车将近一个月了，确实很喜欢它，我给它取了一个名字“小青”，每次和”小青“出去都是信心满满，回头率着实很高，也着实很给面子，好几个朋友正想换车，介绍他们去了当地4s店，也已经订车了，作为自主品牌，我也很自豪，相信我们中国人自己的东西会越做越好！,auto_home,15d7c2e9de638c8c5cd69b59bf7a5f1b,1,
博越每天伴我上下班，很爽啊。,auto_home,5d275056ee96c4837acddcb666f434b0_13,1,
博越伴我行，楼主车开的也不少了，综合来说，博越的性价比很高,auto_home,48589da472ae8bc4ee3a315630ddc15d_33,1,
呵呵，夸的博越太神了,auto_home,57b9e63a4847c81bfe2efd95d96343a0_19,1,
国产的，和昂科威是一样的，发动机性能在国内还是数一数二的。,auto_home,3fd2ea60a32e182a8eb31a44a188dc2c_1,1,
前来回访，棕色博越喜欢,auto_home,37406987c3a5bf632888a535cbd2f245_173,1,
所以说啊！4s店永远都有借口，我的车严重抖动，4s店不管，厂家也不管，投诉315，车质网，质监局都不管！没办法只能认了！,auto_home,4b14aa8898f574613a536ac2209d7872_3,-1,
博越手动油耗，穿越比较费油！,auto_home,5f26829e8724f0475c44e6767ce681a1_459,ns,
多大排量，油耗这么低,auto_home,3a88e2640857709a9e555c8be52fdc5d_2,0,
楼主 2天了 现在还有异响吗 我的新车才开了一周 200公里 就已经开始了 阅读灯的地方异响 头顶也有异响,auto_home,6d2061cd6412e193b3386ebaddb64567_40,-1,
直接入正题吧…… 滑石寨位于重庆市梁平县金带镇滑石村3组，相距西南地区禅宗祖庭梁平双桂堂不到3公里。古寨位于一座拔地而起的纺锤形孤峰山顶，山四周皆是陡峭的悬崖峭壁，上山只有从绝壁上开凿而成的一条石阶小路。由于地势极其险要，古寨至今依然完好地保存着古碉楼、寨门、石厅等遗迹。 2015年，滑石古寨成功创建国家AAA级旅游景区。 先辈们留下的痕迹，总能给我们带来无穷的正能量。 滑石寨距离我们出发地还有一段路程，走老路得两个多小时，但告高速只需要50分钟，为了感受下沿途风景，我们选择了走老路，一路上青山绿水蓝天白云的环绕，确实能带来无尽的美好！ 爱车穿行在这片土地，带给家人的陪伴与快乐，一切都显得格外和谐！ 来时，路上山路居多，小六子完全没给我丢脸，不过说到油耗，确实很不错，但是说到动力，还是稍逊色了。 滑石寨，顾名思义，石头上的寨子！所以，我们是一路往上爬上来的，太阳不大，但却能爬出一身汗，正是因为艰难，所以才有了滑石寨深刻的意义！ 滑石寨的一路上都是山与石头的结合，也因为它孤独，才留下来让后人陪伴它！开发成旅游景区，我们能感受到的气息可能相对较少，不过，去之前不妨百度一下，让脑袋里浮现出它的英姿！ 到这里祈福的人也不少，看着这挂满带子和钥匙的护栏，自己也不由得许下愿望，希望一切都好！ 在半山腰上看着小六子，还是那么帅气！ 准备返程的三连拍！ 还别说，小六子的颜值还是很高的，虽然很久没洗车，但是照片还是非常美！ 返程走的高速，因为来时时间较长，坐得腰酸背痛，想早点回家休息。高速上小六子的表现还是很不错的，虽然是新车，但速度到120也没有问题！一路平稳！坐在后排也不觉得累，相比之下，小六子的空间还是能完胜很多合资小轿车的！昨天去加了290块钱油，起始里程是2057，看下次跑到多少加油吧！这段时间爱车的平均油耗都不动的，所以我也测不到到底多少油耗了，希望这次的油耗能有一个惊喜！加油，小六子！ end.,auto_home,758098257b7e1a24a9e553a7635812b0,1,
发动机声音不大  可以的,auto_home,26400,1,
好久不见了，不过W5车子总体说不错的，我开了4年没什么问题，就是这货厂家不重视，都不更新换代的。,auto_home,263088f68925278505d806e9ef4e0ad6_74,1,
恭喜恭喜，风景和车都很漂亮,auto_home,51c7482840208b53f644c5c5bb838d3e_397,1,
哈哈，真心很不错的一款车呢！,auto_home,a1c96c5bda71ecb0326a8192fe5a1e50_4,1,
蓝标蓝色漂亮啊,auto_home,6a9475af48a180f2b881c95316c56f82_259,1,
荣威i6，看了下，是辆好车。钱多点就上i6，钱少点就上gl；但是有一个问题，荣威不得不面对，那就是如果有上荣威次顶配，顶配的钱，就有大把合资的好车能选呢,auto_home,18904,cmp,
开去4s店检查开自动大灯行驶中突然所有的灯熄灭的问题，没有检查出问题的根本，就说可能光感传感器坏了，要换，才2个月啊，就要修，不舍得啊，能不能要求补偿啊？？？,auto_home,49500ffd8111a9fbca8b52a5e19ef07b,-1,
后备箱里边上边两根杆连接处全都是油。后备箱支撑杆也是比较掉价。,auto_home,24610,-1,
因为我觉得你都能把x1换标成x5，说明你觉得这车外形跟x5能比了。,auto_home,22173,cmp,
可以的 车子不错 我也在考虑入手,auto_home,26423,1,
恭喜提车，又多了一位博越车主,auto_home,56c9cf3b09f2165bf95c57103f77aebe_105,0,
车无完车zs的水准已经很强了。,auto_home,5df046850cc837cf824e91df3a1a54f6_35,1,
新6蓝标2.0空间足够大，动力充足，油耗目前还可以，转向少有虚位，但不影响，刹车感觉信心不足，急刹车可以，空调风量到3以上风声很大，其他的都很好！,auto_home,725ad2d2eeb11f0c0ad82c149529d4b0_1,1,
买得起车，加得起油，就这么简单，谢谢，不要拿什么吉利长城的来比，一概不会看的，懂吗？,auto_home,8286,0,
倒车影响的摄像头里面有水汽怎么处理？原厂的摄像头在哪能买到，多少钱一个？我在4S店问要600多一个。,auto_home,3ffb95821e8fb63cadaf532ff7a88801,-1,
各位大神，小弟有辆erx5，近日安装了行车记录仪，有停车监控的功能，请问长期打开会造成亏电无法启动吗？我是混动版，usb取电，用的是三元锂电池的电量还是发动机的蓄电池电量呀？,auto_home,9075,0,
这车最漂亮的地方就是全景天窗,auto_home,29f7c1d3bc8e500cb46fbebbba14cca7_127,1,
更换后视野开阔了许多。开车更安全了。,auto_home,7ef8872a01c61f83737205efee62424d_59,1,
一直来在论坛反映这个压缩机噪音的车主都是这情况，但是具体是什么原因什么部件发出的，真的不懂，厂家给很多车主换了管子没用，压缩机也有人换了也没用，有些想为哈弗洗白的人硬生生的说成空调出风口的风声，我就呵呵了，还有一些车主车子没开几天，就迫不及待的来证明没那声音，等车子开了千把两千公里后真没那声音再来说吧,auto_home,6dd40aeb1f360aa28854ad2bef6faead_23,-1,
这破车谁买谁上火。已卖！,auto_home,7d0bc3ff2cb827bd56d497a6de9745b4_9,-1,
方向盘的设计合理是一个方面，底盘调教好是一个方面，档位清晰好操控也是一个方面，所以说它的操控性真的很不错,auto_home,5516d48a7fdec52abc11c192d5c0fb90_102,1,
后备箱开启后两侧各有一根与车体之间的电线，检查有磨破或磨断的！应该是右侧的，记不清了，左侧好像是灯的！,auto_home,2b8601fa2672a24a89a8b51c19729bf0_2,-1,
一些托老拿外观尺寸来比较…带节奏… 真正懂车的是看空间轴距大小……而不是看外观尺寸……懂不……,auto_home,7f4aa487254b95a7e7800c51ebad6904,0,
我是按说明书上磨合的，1500公里以后随便开了，,auto_home,17646,1,
我得按你说的做做，看油耗真能降不,auto_home,7d1bf905c6b43b38146e4418319466aa_4,0,
rx5确实很漂亮。实车比图片还要靓,auto_home,4cdd9b5b4fd6577daa765cbc8323a475_115,1,
底盘只有一个H型钢，加两边侧面H 组合成最经典的3H结构，不过比日产闲逸强多了，还没有散架，只是断了两截,auto_home,57ebc4217435e08094b8a21282867703_13,-1,
看到这个东西不爽 为什么我们的顶配都少这么多配置。最蛋疼的就是座椅调节  ,auto_home,19a5511b4546b720246aecfd0fbd5e8d_202,-1,
我看协议了 两个月内提车 。。。今晚店里的经理打电话过来，忽悠我说这配置的车还没牌产，真是搞笑,auto_home,19336,-1,
北汽的车混军界了，我们就警界吧，比较贴近生活，实用，嘿嘿,auto_home,1e4c4eba431d58811e475d7a14eaf316_7,1,
这个确实是，好手都自己单干了，不过没办法，就算是召回，估计也是让当地店里维修工帮着去做。,auto_home,23c7f04e1664bfe5268ad82c9b970075_11,0,
车的颜色还不错阿,auto_home,20b088ff368d32f60543e2a4e2c2424c_16,1,
最近还是一直沸沸扬扬的讨论帝豪GL更换液压分离轴承的事情。其实不管再怎么说，这次手动挡的车友受到的伤害实在是太大了 在这里还是希望大家能够以一个平顺的心态去看待这个问题，在我们聊城帝豪GL群里，暂时还没有更换液压分离轴承的车友，我相信这个只是概率问题，我的GL开了大半年了，但是基本没什么毛病，一直都是非常给力的再帮助我，给我的生活带来了很多便利，不得不说帝豪GL是一款非常不错的车型，无论在配置、舒适性等综合方面，帝豪GL在同级别中都是NO.1的存在，其实这次暴露的问题，在很多车黑的无限放大之下，事情就变得非常恶劣。在这里还是要提醒大家，不要盲目的跟风。可能这一批有问题的车型，秉承着诚信的原则，吉利汽车为每一位手动挡的车友免费更换液压分离轴承。其中我感觉责任最重要的不是吉利汽车厂家，而是很多四儿子店，很多维修工在更换过程中，出现很多失误，这才导致很多手动挡车型的用户不满，所以很多事情都不好说，不能一件事情，就否定了整个车型。 好了，就说这么多吧，晒晒我的小金吧 好了，就写这么多吧，还是希望大家能够用车愉快，希望能和大家有更多的交流！,auto_home,6b50957096eef17c3cb6b75fb40a4370,1,
后备箱空间很满意，能装很多货，以前小车得跑两三趟的货把后排座椅放倒一次就能全托走,auto_home,101e60a5160644335766955c8aec4e5f_75,1,
汽油不好是黑烟，烧机油是蓝烟，有点棘手,auto_home,212cad13af5568a2c3d010963c9dcdd6_24,-1,
恭喜提车。现在有不少人都等着别人做小白鼠那，以后多发点动力方面的感受吧。现在这个2.0t数据上不怎么出彩，我本来以为至少能上h7那个231马力，没想到才197马力，估计是为了省油和匹配新变速箱，也就是动力并没发挥出来。我订车那时1.3车别说试驾，连展车都没，后来才定了酷派。,auto_home,303a2d738036a707f329137811573ed1_1,0,
估计是轮胎质量不好，让玛吉斯赔,auto_home,b7417df69211b4d15eebca229bb1be20_8,-1,
如果真如楼主所说100以上就不稳，那这车确实不行,auto_home,272fdf5996c1f9e38028bd1b36014eea_61,-1,
我是X20.考虑到哈曼假货遍地，选择了美国来福的喇叭。买了bo功放发现原车电脑看不到功放，换了哈曼卡顿顶级高保真功放，电脑还是看不到功放。但可以工作！原车新X1貌似就不支持升级哈曼卡顿功放，和bo功放,auto_home,23073,0,
过完元旦提的车，第二天就发现跑偏，不拽着就往右跑，4S又没有四轮定位，折磨了大半年，上周去了100公里外的另一个4S，做了四轮定位，强了不少，跑偏这个事不做四轮定位是弄不好的,auto_home,78f555e97bbce11c407c2bfa949993ba_18,-1,
i6掉发动机，简直就是奇闻。,auto_home,6a17d82ce623725073eafeda804d44f0_293,-1,
差评，没有女司机,auto_home,24742,0,
顿挫大关键还是看人。你松油门太快了肯定顿挫啊，慢收油门就不顿了,auto_home,4a896cf3c2efed6c9f1640846cee1e0c_6,-1,
还在观望，都说这个车离合器不是很好，跑110发动机振动很强烈。而且这个车定价有点虚,auto_home,67757d6073470d3bdf506e0e678e3ef7_199,-1,
发现吉利博越异响给换过半轴后，大概行驶的有1500公里后又开始异响，(根据路况异响的频繁率会增多），然而异响还没解决又发现发动机铁屑，又给换了机油尺，目前一万四千公里，又发现气门室盖侧边漏油，4s怀疑是保养时油溅再上面的，用清洗液洗了两次，现在还是渗油，买个车子不容易呀，就这样忽悠来忽悠去，现在16000公里，气门室垫圈也换了，气门室盖也换了，麻痹还是漏油，被4s店各种理由推脱，想骂人，垫圈换了，换盖子还是漏油，反复修反复漏,auto_home,7ad89902adca0dc372fd6c3e22c6c30f,-1,
我是从19.9油耗过来的，，,auto_home,16050,0,
韩国车做工垃圾，操控垃圾,auto_home,535d596a515d7f3e9a85179b191337cd_13,-1,
昨晚开了一次朋友的车，此车漆面颜色洁白，车况保养良好，双透镜大灯锐利有质感，车尾线条浑圆丰厚，都市型SUV。。。 朋友的车第一次开，有点战战兢兢。还是直接上车，内饰不算豪华，但皮面光滑，配置手感不错。车内空间不大，但也没有压迫感，上出风口有尘，直接用嘴处理了一下。一番熟悉之后，插入钥匙打火，车况不熟，有点忙乱，钥匙插了几次才全进。打火后，能明显感觉到发动机有抖动，隔音效果一般。缓慢加油至3000 转，车身也明显感觉到抖动，伴有杂音。三十分钟后观察，下排气出水，排气管口有熏黑现象。但感觉动力澎湃充足，缸内直喷就是爽！！,auto_home,7cce8a3d5cca8977036b5a427a3a0c73_364,1,
对于新手来说这车就要多开多用，从我驾驶体验来说，车就是你对它好，它也对你好，最起码开到现在没有一点小毛病，也没出现过哪里有异响。有过此类问题的车友也不要着急，多问问老司机。都是小事儿。人无完人、车无完车嘛。 至于油耗方面好多人都问，每次你把车停在那里，肯定会有人上前问的，无非就是这车多少钱啊，油耗啊，必问的。油耗这东西真没法说，每个人开车习惯不同，还有路程长短啊，当时的路况啊都会有影响。反正我对油耗并不是很关注，都能接受，也具体算过，现在平均在10个左右，不到10个。这分量，这动力可以了。能满足大部分人。好了，反正每个车都有它的优缺点，找到一部适合自己，够用的车就行了。以前可能说吉利品牌都是小众车，现在做的真心挺棒的，我身边好多朋友现在也在开，从博越的身上就能完美的体现出来。该车推荐指数★★★★★（五颗星） 。下面就来欣赏吧。。。  ,auto_home,2121764e3b33e9aaa547b49024770134,1,
博越就有一种魔力，看着，试驾着，就开回家了！呵呵！,auto_home,341b6a3913219869e1e542670cadbd29_103,1,
就是你看的车型，15305576851,auto_home,27fb0d9f566b974c85d0c4c6f6179d5a_19,0,
喜欢奇瑞车的，不少是被其高速的稳定性和运动的操控性所吸引，换句话说，就是高速的抓地力强，拐弯、变线稳当，让人很有信心，即使在暴雨天行驶也很从容。这些表现得益于优良的具有运动性的底盘结构设计和刚性材料的应用。其实，奇瑞汽车最突出的特点，就是运动性底盘的调校。从早年的旗云运动版一直到后来的A3、G5、威麟X5、艾瑞泽5、艾瑞泽7、瑞虎7无不烙上了运动的基因。,auto_home,54f5bd4a3e04c420e220accfa1fc0662_85,1,
经过三个月的漫长等待，我的博越终于上路了.. 咱先言归正传说说吉利家族化到底有什么变化...涟漪式进气格栅非常的与众不同，在我印象里进气格栅不是横条就是竖条，顶多来个蜂窝中网，这样的设计既大胆又成功。 双边双出的排气看起来比较协调，也不会显的那么单薄。 看到这张照片时，用手指捂着车标，只看内饰，猜车价钱。你会给多少钱“ 这内饰，这座椅，这档次。30多万多吗？ 中控科技感十足营造出一种高级感， 中控处处都充满着金属的质感，效果不错。 车门把手设计的也挺有意思。 液晶仪表盘，读数清晰。就是转速表看起来有些不适应，但一般人开自动挡可能也很少关心转速。 吉博越 2016款 1.8TD 自动智慧型，搭载的1.8T发动机，最大马力184Ps，最大扭矩285N·m，与主流合资车的1.8T发动机处在同一水平。 配合6挡手自一体变速箱，加速成绩在10秒左右。动力说不上强，但也不算肉了，毕竟几年前以运动为噱头的轿车，2.0自吸加速进10秒的，那时开就已经很嗨了。 座椅看起来就比较厚实立体，非常上档次。 后排腿部空间表现中规中矩，这方面并没有超越同级车的优势。 全景天窗的面积着实不小，长途出游看风景，野营看星星，想想就惬意。 后排杯架设计的不是特别合理，两个离得太近，如果同时放水，胳膊就显得很尴尬...无处可放... 一个比较能装的后备箱，是身为一个SUV基本的尊严。但这个开口的高度，还好我有186大体格，要不放大物件还是比较费劲的... 总结： 现在的自主车型真的是越做越好了，吉博越 2016款 1.8TD 自动智慧型这款车，如果捂着车标光看内饰，在不知道是什么车的前提下，真的心里没底说不好这车值多少钱。价格便宜配置又高，以后一定会得到越来越多车主的认可。,auto_home,6922c8f782ea0d5dc616265aabc80b1b,1,
75 内饰不好 做工也是一般，博越内饰档次高一个基别，但是论外观 比例协调75还更好点,auto_home,29388906fc582e41da70418925e4a960_3,cmp,
今天去首保，问售后要不要换离合器分离轴承，售后说不用换，也没给检查了啥意思，到底要不要换呢,auto_home,52600c521f9a22f5448016d12f78ecf2,0,
没说，他说只是发动机变速箱的控制系统还是什么哟，忘了，反正就是简单的升级,auto_home,4f3eab7d1d6db336fccd8d8124645ac1_15,0,
我一直关注这两辆车，准备2选1，这么长时间观察，结论是，如果急用车，目前帝豪gl，如果不急用，等2个月再看看i6表现。我目前比较倾向i6，但是i6还需要等等，目前不出手,auto_home,18495,0,
时间过得真快啊！大博越到我家已经半年多了。这几个月大越越任劳任怨带着我们全家游览了周边很多景点使我们原本平淡的生活充满了乐趣。有车真好！感谢大博越为我们付出的一切！因为有了你，生活更精彩！ 目前我的大越越安全行驶4626公里，没出任何毛病，有丰富的高科技配置保驾护航操控起来得心应手。就一个字“爽”！表显油耗百公里8.5。个人觉得还不错啦！ 进入伏天，天气渐渐炎热起来。恼人的“桑拿”天也随之而来。动不动就一身的汗实在是不舒服，原来制定每星期出行的计划也暂时搁浅了。这里向那些顶着炎炎烈日出行的“抗日英雄”们致敬！ 今天是七月十五日又是一个星期天，宅在家里实在无聊又不想出去受烈日烘烤，于是翻出以前出游的照片整理出一组博越的靓照与大家分享。 1.鲜花，草坪与博越 2.大桥上的博越 3.旅途中的博越 4.蓝天下的博越 5.海边的博越 6.到家的博越 最后感谢汽车之家为我们提供了这个平台，能够与大家分享自己与爱车的点点滴滴，共同进步。 快乐人生，吉利相伴！,auto_home,20e0b6014d3437db8306a408130c8ddb,1,
这车设计水平一般,auto_home,4ff996473175cb00fdfa0d6f027b0d74_323,0,
刹车后抖动可能是刹车盘盘面出现了不平整，也可能是其他方面比如轮轴、半轴、轮胎等方面的问题，建议去检查一下原因。 望采纳。,auto_home,5f04076287ba16086855bf6ab7c10f27_2,-1,
后备箱里是非全尺寸备胎，空间小，全尺寸的轮胎放不进去的。,auto_home,2ab3caf370cc0fecccc625a17355da81_147,-1,
怎么调前门喇叭声音？我就没调出来过,auto_home,d54da3d7c7541c7402dbeda853c223a0_3,ns,
"       关注汽车这家好多年了，这次的心情格外不一样，这次是属于自己的第一辆车，是个值得庆贺的日子。 选车的经历比较坎坷，我自己是喜欢SUV，无奈父母不让买，只好去看轿车，无意间在汽车之家看到荣威I6,便被他吸引，然后看参数，抽时间去4S店试驾，对于这款车各种喜爱，尤其是中控大屏，更是喜欢的不得了，最后定了互联智享型，126800,和父母去谈，父母不同意，这个价格都能看合资车了，对我来说，虽不能说是奋青，但是我觉得国产这几年的可靠信做的绝对没有问题，就像手机，我们需要给我们国产一个机会，它回报我们的就是惊喜。      软磨硬泡的父母最后也给我妥协了，答应我可以，最后车是在郑州提的，销售姑娘的服务态度非常好，人也实在，郑州旭致汽车，李娟谢谢你给我一次虽过程不易，但结果很满意的一次购车体验。     车子现在开了500公里左右，一公里大概0.4元左右，对于这个结果我只能说是非常满意，我是1.5T互联智享型，动力是绝对够了，会有些许顿挫，不过那是微乎其微的，不细细感觉，绝对感觉不到，噪音在能接受的范围之内。     或许之前我们对待国产车还需要些许包容，但是我现在可以很负责任的说，在10W这个范围，我们可以挺直腰板的和他们去对比，有实力才能有底气！      以上内容不喷不黑，也奉劝那些网上的喷子们，有调查才有发言权，用事实说话，我坚信你们有机会买一次这个车，相信你们绝对会有惊喜！",auto_home,660c4df0dec4ab75a2b786cad93dbe4c,1,
“完美”二字被你说了无数遍,auto_home,4794ede8a7d6b470b2a948bf77d74289_28,,0.0
私我一下我的车也一样。口哨烦死了,auto_home,23520,-1,
北方地区免费更换电子刹车拉线，原因是洗车后拉线容易出现冰冻现象，存在安全隐患，所以统一免费更换刹车拉线。,auto_home,9589,0,
这明显是在考验你的智商了 装里面以后换滤网还要拆开换？ 一般大礼包里全是垃圾 我觉得1000都不一定值,auto_home,24901,0,
支持维权！ 投诉消协、工商 起诉 厂家400，声明自己不接受油卡（估计就是4S 给的，厂家才不会给油卡）,auto_home,657a8f7f18b10783150af664f995e450_138,-1,
恭喜啊，提车了？,auto_home,2f1b9d958265c4bd576f23b1b44cfad4_1,0,
黑色的RX5看到的不多，基本都是白色的多！,auto_home,3f5484fd0dde8af245626c29159e1ca0_29,0,
不赖！车好人好。,auto_home,27ce9564b85bdfc789d334ffabf8d45a_7,1,
这个车二手车情况不好卖，我这还是手动档，更不好卖，所以暂时可能不会卖,auto_home,58f69b2db9937d1026828823d9bcf43b_9,0,
是的，400就是垃圾，吉利这样下面的经销商才会嚣张,auto_home,42828eae027b36ef1f12f4edb96003e7_81,-1,
4s要赚钱只要给钱就是爷，他管你在哪做保养她只会忽悠你多掏钱，水箱在外面修车店换就可以，要原厂的水箱和4s店一样，但是4s店贵很多,auto_home,4230722f4c2367e238ceabbda6969b78_16,0,
不如长安汽车好！！！,auto_home,6dabef52ef0cd75d6a6a6a9d95920b74_8,1,
为和不再出厂前全部换好，非要到了客户手里再换，上汽这不是没事找事吗，搞个异响的的口碑很好玩吗,auto_home,51afbb099ecba93a2273df5028a76379_17,-1,
我的快一个月了1765公里，油耗6.8,auto_home,5d1be5b1051bd6fe965972452ac91d91_8,0,
中控台上的那个转经轮在急刹车或碰撞时会给乘车人带来严重伤害！,auto_home,33943845b597a17824f061db8390bed1_10,-1,
你这轮毂上的泥巴 好洗 要是那种刹车粉尘就很难洗了,auto_home,6bbf60ed503d5dcf71de7942dc20f9a2_19,0,
总体来说，是一款不错的车,auto_home,2431,1,
如果没问题，为啥会给楼主更换变速箱？回帖替吉利洗地的真是够了！等哪天毛病在你身上了，我看你还能安慰自己不？博越号称三好国产车，铺天盖地做宣传，多少车主是抱着美好的幻象买的博越？既然有瑕疵，凭什么不让车主吐槽？还洗地，找借口。够了！,auto_home,59fac2410e88d226e62d24112ec1b3a7_15,-1,
车的颜色我很喜欢是勃艮第红！,auto_home,1d396e8b3fa12ec619324740bc2430a8_395,1,
荣威360，是15年久就推出的车型了，在17年我终于攒足了钱买下了它。要讲大气，360可能比不上那些名牌轿车，毕竟它是一辆实用型的车，我看中它的不仅仅是它的外表，更在它丰富的内涵中。,auto_home,255adcc77d2052a9b1b711de1ac3a399,1,
RX5皮薄死了，一下就大变形,auto_home,ec4a8da262c95fea7dc4a9fc17157f40_5,-1,
吉利车做工不行！！！车漆太次,auto_home,41e6128b26a515079763bbb288deb5a0_5,-1,
很是喜欢这款车,auto_home,e2851fd1c2f709300304777250b53ff0_77,1,
选车要根据自己的实际需求，比如我的需求是空间动力油耗外观价格，果断i6，完美符合我的要求,auto_home,26258,1,
这个价位能买到这样的车就挺好,auto_home,47570e0c1237f9d0456e61fdb151f03c_26,1,
优势能够突出出来，zs的空间很大舒服。,auto_home,ee572e3f2961e2b656a6a092f29f9030_34,1,
我的17款，买了9寸的格仕导航，无损安装， 目前用着不错,auto_home,425b20af0e7e122d9df00a3b6ab0f2ba_1,1,
这个隔音棉很泡的看图片放下一点不影响,auto_home,4290,1,
我的也是开了二十分钟。前排对着出风口吹，有点冷，后排有点热，唉……这空调不敢恭维啊,auto_home,12dee7013b68ed396277910dcc412541_11,-1,
点赞，给力！奇瑞，虽然没有进去工作过，但是对于芜湖，对于奇瑞很有感情！,auto_home,3b3006993f95fe043533ca599e81278e_72,1,
1.5自动精英，最新国道油耗，10.5升跑174.5公里，百公里6.02升，两人驾乘，开空调。 最近的综合路况表显油耗6.8升，平均时速37km，两人驾乘，开空调。,auto_home,303f11ecb4427e43ca26fd1458c2f1f5_33,0,
前天通知的昨天提车，笔误啦？,auto_home,2f876e9674a07edba4195404afabea01_15,0,
嗯，今天去4s服务态度挺好，机修小组检查后发现右后减震有点渗油，就免费给后边的全换了,auto_home,2fe5e85ba498ca5e0ee3438770a8b034_7,0,
外观沉稳大气，车身饱满匀称,auto_home,6057f331fa2e245bb91d55f9d55014c0_17,1,
我是去年10月份买的车车子才开6000公里因为总是出差开的少，不过2保时间到了，2保要换哪些东西大概多少钱，南京的。麻烦告诉下了??,auto_home,2c0a361525000cf8644e70d15d31afcb,0,
"最近手头宽裕些了就想买辆车，不管是出去玩还是回老家都能方便一些。这么多的车型中我还是想买一款SUV，样子霸气，通过性也好，老家那边坑坑洼洼的路也能轻松应对。根据我自己的预算看了几款，感觉荣威RX5和全新景逸X5这两款都不错。第一次在网上查资料，我对它的空间是没有多大概念的，只是觉得外型比较大气，印象比较深刻的是，它是上汽集团和阿里巴巴集团合力打造的，阿里巴巴什么时候开始造车的？而且还主打的是“互联网SUV”的理念，于是想要看看。第一次坐进车里，中控台上超大的液晶屏是最抢眼的，所谓的“互联网SUV”就得靠它来实现了吧？上手试了一番，基本上ipad能够完成的，它都能完成，而且还是独立的ID身份账号，每个车主每一次使用，它都能及时向荣威厂家发送客户的使用信息，并随时提醒爱车的车辆状况，什么时候该换机油了，哪个轮胎胎压不正常了，它都能以最简单的方式让车主自己知道，对于外行人来说，这个很重要！进入4S店第一眼见到小5就被他的外观深深吸引了，说是一见钟情也不为过，前脸看起来非常的稳重，浓眉大灯深深的吸引了我，符合当代社会的审美潮流，配置非常的丰富，只有你想不到的，杠杠的！毕竟是上汽的车，不能丢了咱国人的脸。我入手的是1.5T自动互联的，起步的时候动力很充沛。离合器有一点点迟钝，但是中后段加速就很好了。转向路感很清晰，悬挂极限很高,尤其是大转弯，高速过弯没有任何瑕疵，空间特别大，后排翘个二郎腿都是妥妥的，座椅特别舒服，很软，后备性空间非常充足，家里用肯定是没问题的啦！",auto_home,68dc1f406376a084492694afa83e8878,1,
现在最火爆的新能源汽车，不能不说就是上汽荣威ei6，还有比亚迪秦100还有奇瑞艾瑞泽e7了，其他真的没有过多的去关注，而在这么多的车型中，最被人认可的也算是荣威ei6了，因为都是新鲜的新能源汽车，而且都是同样的有创新和投入研发，所以科技性能方面都基本差不多，就单纯的看这个超级显示大屏，也会占荣威ei6，没办法啊，马云大大的影响力太大了。 反正我也而不太认可合资车，没办法就是这样的爱国情怀啊，也是自己的兜里钱不是很土豪的关系，而对于人气火爆的荣威ei6感觉比其几款都认可，毕竟是国产车，毕竟是作为国人必须的支持的一款。 单只看这个外观设计我觉得ei6的外观更好看，更大气，也更有年轻范，虽然只是前面的格栅面积调大了一些，但是整个视觉效果要拉宽很多，显得前脸会更加的大气~ 而综合性能上混动模式的动力耗能上，这车也低于其他车，所以选荣威ei6绝对没有问题。,auto_home,4b624f17a2659a9d4731051cceaf5109,1,
恭喜提车    这个就是蓝标的吗   各人还是觉得还是红标的好看    ,auto_home,6df7f9f9d963b2684a64d9701fdc5127_102,cmp,
